"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.EndoMural","log2fold_change","Auc"
"797","ENSG00000198624","hurdle",2.20261566110345e-77,-2.751298,-1.808727,0.942571,0.552
"772","ENSG00000189171","hurdle",1.63294846707967e-60,-2.514991,-1.691754,0.823237,0.552
"700","ENSG00000177697","hurdle",3.28562318564205e-52,-2.380362,-1.615994,0.764368,0.552
"612","ENSG00000166831","hurdle",5.57786777135944e-162,-3.190453,-2.089822,1.100631,0.552
"377","ENSG00000135269","hurdle",2.36160270316128e-179,-3.212453,-2.004153,1.2083,0.552
"258","ENSG00000115963","hurdle",5.03347555894249e-62,-2.232169,-1.601714,0.630455,0.552
"244","ENSG00000114019","hurdle",5.05212197144309e-42,-1.804329,-1.145996,0.658333,0.552
"188","ENSG00000106100","hurdle",4.21825797005394e-53,-2.129183,-1.271164,0.858019,0.552
"131","ENSG00000100106","hurdle",6.62629330515056e-41,-2.090755,-1.413567,0.677188,0.552
"124","ENSG00000099725","hurdle",4.22899759436218e-39,-1.544686,-0.7186887,0.8259973,0.552
"823","ENSG00000213445","hurdle",1.72418801877715e-134,-3.143906,-2.139056,1.00485,0.551
"794","ENSG00000198417","hurdle",1.03420590590944e-123,-3.063952,-1.980205,1.083747,0.551
"736","ENSG00000184232","hurdle",2.05495239819285e-54,-2.275643,-1.622157,0.653486,0.551
"542","ENSG00000160447","hurdle",3.07423166345138e-194,-3.245843,-2.070028,1.175815,0.551
"374","ENSG00000135046","hurdle",2.24062577655444e-86,-2.623145,-1.749055,0.87409,0.551
"365","ENSG00000133574","hurdle",3.74798763743661e-130,-3.105432,-2.012225,1.093207,0.551
"800","ENSG00000198844","hurdle",7.4645766751813e-183,-3.243828,-2.130245,1.113583,0.55
"767","ENSG00000188677","hurdle",3.28985654566155e-27,-0.7269467,-0.1787052,0.5482415,0.55
"538","ENSG00000158769","hurdle",1.97403837752051e-67,-2.522911,-1.575562,0.947349,0.55
"849","ENSG00000243716","hurdle",5.3745318921745e-56,-0.1791557,0.5402214,0.7193771,0.549
"795","ENSG00000198435","hurdle",1.50698233600715e-76,-2.72295,-1.737858,0.985092,0.549
"752","ENSG00000186352","hurdle",2.69959714888111e-117,-2.0230905,-0.6520098,1.3710807,0.549
"724","ENSG00000183134","hurdle",2.11795675160497e-222,-3.290387,-2.205371,1.085016,0.549
"514","ENSG00000153234","hurdle",6.05726392666473e-34,-1.4951537,-0.8260527,0.669101,0.549
"443","ENSG00000142627","hurdle",1.6449656682225e-200,-3.271018,-2.156842,1.114176,0.549
"309","ENSG00000125347","hurdle",6.62253110673868e-91,-2.893928,-1.905637,0.988291,0.549
"276","ENSG00000118707","hurdle",5.54171685492954e-125,-3.115991,-2.09839,1.017601,0.549
"222","ENSG00000111348","hurdle",1.37286614847817e-105,-3.04365,-2.075656,0.967994,0.549
"199","ENSG00000107731","hurdle",5.68929549083501e-28,-1.308175,-0.700097,0.608078,0.549
"69","ENSG00000071967","hurdle",2.91241303673527e-53,-2.414099,-1.66818,0.745919,0.549
"560","ENSG00000162889","hurdle",2.13244221643524e-29,-1.792497,-1.253515,0.538982,0.548
"506","ENSG00000152689","hurdle",1.52052531923479e-43,-1.45993,-0.6054739,0.8544561,0.548
"417","ENSG00000138646","hurdle",1.81109747967218e-92,-2.925075,-1.868529,1.056546,0.548
"370","ENSG00000134531","hurdle",2.32519673006953e-165,-3.156172,-1.440544,1.715628,0.548
"138","ENSG00000100968","hurdle",3.46261571881603e-103,-3.050899,-2.107008,0.943891,0.548
"743","ENSG00000185187","hurdle",1.30796392325333e-58,-2.67668,-1.878331,0.798349,0.547
"690","ENSG00000176531","hurdle",4.19252175312411e-46,-2.410139,-1.676708,0.733431,0.547
"484","ENSG00000149131","hurdle",1.6758539063955e-46,-2.420629,-1.670307,0.750322,0.547
"266","ENSG00000117228","hurdle",8.72396671703074e-157,-3.225816,-2.199215,1.026601,0.547
"218","ENSG00000111321","hurdle",9.0512828730914e-104,-3.066621,-2.136113,0.930508,0.547
"72","ENSG00000072786","hurdle",5.11690031644517e-31,-1.487533,-0.8272389,0.6602941,0.547
"60","ENSG00000068697","hurdle",1.52317426946118e-24,-1.4930577,-0.9917301,0.5013276,0.547
"759","ENSG00000187513","hurdle",5.81866814357598e-219,-3.299515,-2.196146,1.103369,0.546
"549","ENSG00000161940","hurdle",5.07386213165031e-232,-3.304233,-2.089822,1.214411,0.546
"524","ENSG00000156535","hurdle",8.39963444089289e-45,-2.254186,-1.410008,0.844178,0.546
"340","ENSG00000130203","hurdle",1.69597989651565e-25,-1.2120833,-0.5683045,0.6437788,0.546
"187","ENSG00000106034","hurdle",5.31274381131256e-47,-1.967991,-1.318755,0.649236,0.546
"129","ENSG00000100065","hurdle",5.58178605368556e-181,-3.267431,-2.255589,1.011842,0.546
"61","ENSG00000068831","hurdle",6.42543157817704e-32,-2.062064,-1.47918,0.582884,0.546
"857","ENSG00000254087","hurdle",8.72694139535692e-49,-2.286751,-1.563651,0.7231,0.545
"789","ENSG00000197712","hurdle",7.75469858675305e-45,-2.470716,-1.724534,0.746182,0.545
"693","ENSG00000177303","hurdle",6.85896294709656e-73,-2.791945,-1.936027,0.855918,0.545
"625","ENSG00000168394","hurdle",3.54247602552176e-94,-3.038838,-2.136113,0.902725,0.545
"586","ENSG00000164403","hurdle",1.28739270991248e-51,-2.412966,-1.653377,0.759589,0.545
"541","ENSG00000160219","hurdle",6.90642950018933e-89,-2.984616,-2.061627,0.922989,0.545
"455","ENSG00000143819","hurdle",7.61462928535005e-33,-2.117605,-1.497948,0.619657,0.545
"146","ENSG00000101306","hurdle",5.57378802285649e-193,-3.28416,-2.180902,1.103258,0.545
"867","ENSG00000272512","hurdle",8.6726074574588e-127,-3.19021,-2.252399,0.937811,0.544
"739","ENSG00000184584","hurdle",1.49021761378276e-97,-3.08274,-2.168822,0.913918,0.544
"697","ENSG00000177464","hurdle",4.7106311634626e-210,-3.299777,-2.324271,0.975506,0.544
"645","ENSG00000170425","hurdle",6.15254708890214e-79,-2.947039,-2.039461,0.907578,0.544
"458","ENSG00000144730","hurdle",1.61934813733225e-68,-2.859962,-1.951465,0.908497,0.544
"300","ENSG00000124067","hurdle",5.98530903450366e-91,-3.063285,-2.193085,0.8702,0.544
"295","ENSG00000123143","hurdle",5.96058227658991e-32,-1.737586,-1.140088,0.597498,0.544
"166","ENSG00000104365","hurdle",3.55429382922146e-27,-0.7610825,-0.2248581,0.5362244,0.544
"839","ENSG00000229847","hurdle",5.01956397168898e-38,-2.098132,-1.561675,0.536457,0.543
"544","ENSG00000160808","hurdle",2.22588159190333e-139,-3.215905,-2.223999,0.991906,0.543
"364","ENSG00000133561","hurdle",5.92067262962778e-192,-3.290647,-2.24287,1.047777,0.543
"153","ENSG00000102265","hurdle",1.43380543558632e-114,-3.158781,-2.196146,0.962635,0.543
"143","ENSG00000101160","hurdle",1.38179920505335e-40,-2.491488,-1.806385,0.685103,0.543
"550","ENSG00000162337","hurdle",6.55938154115388e-54,-2.742023,-1.959247,0.782776,0.542
"371","ENSG00000134802","hurdle",2.39240888037683e-126,-3.214425,-2.29772,0.916705,0.542
"175","ENSG00000105287","hurdle",4.61211283217013e-31,-2.130346,-1.494175,0.636171,0.542
"24","ENSG00000026508","hurdle",1.3887032616067e-77,-2.814014,-1.964458,0.849556,0.542
"866","ENSG00000267280","hurdle",8.95566407105634e-204,-3.307649,-2.354737,0.952912,0.541
"511","ENSG00000153071","hurdle",3.26497492476948e-32,-2.27809,-1.657591,0.620499,0.541
"489","ENSG00000149591","hurdle",1.52765500489914e-192,-2.4226221,-0.6146618,1.8079603,0.541
"430","ENSG00000140682","hurdle",2.29670628266066e-160,-3.276158,-2.371945,0.904213,0.541
"79","ENSG00000074660","hurdle",5.12023211420473e-44,-2.626095,-1.905637,0.720458,0.541
"21","ENSG00000021355","hurdle",2.08708886665365e-54,-2.812146,-2.061627,0.750519,0.541
"9","ENSG00000008517","hurdle",3.34819526128053e-148,-3.254186,-2.249216,1.00497,0.541
"847","ENSG00000241399","hurdle",3.54425889338254e-25,-2.052221,-1.513141,0.53908,0.54
"833","ENSG00000214106","hurdle",1.65154538692335e-66,-2.951144,-2.115678,0.835466,0.54
"807","ENSG00000204264","hurdle",2.87363174539552e-119,-3.211714,-2.307619,0.904095,0.54
"679","ENSG00000174807","hurdle",9.0197123345411e-197,-3.306334,-2.389361,0.916973,0.54
"554","ENSG00000162645","hurdle",5.70948320003602e-67,-2.942742,-2.072839,0.869903,0.54
"467","ENSG00000146859","hurdle",1.84457625568946e-57,-2.511805,-1.676708,0.835097,0.54
"343","ENSG00000130589","hurdle",3.06077703285685e-125,-3.217388,-2.307619,0.909769,0.54
"168","ENSG00000104419","hurdle",6.76717984361761e-24,-0.902347,-0.2709215,0.6314255,0.54
"509","ENSG00000152939","hurdle",8.85410532673065e-92,-3.128021,-2.246039,0.881982,0.539
"390","ENSG00000136732","hurdle",3.08443087842496e-87,-3.11922,-2.261991,0.857229,0.539
"200","ENSG00000107736","hurdle",9.36236034482622e-47,-2.536106,-1.615994,0.920112,0.539
"125","ENSG00000099860","hurdle",3.78331601873999e-36,-2.442419,-1.706959,0.73546,0.539
"51","ENSG00000065320","hurdle",2.26206540776834e-24,-1.835287,-1.302166,0.533121,0.539
"852","ENSG00000246705","hurdle",9.77875909437019e-76,-3.019315,-2.171832,0.847483,0.538
"834","ENSG00000214357","hurdle",3.22788886485234e-24,-1.899271,-1.381846,0.517425,0.538
"570","ENSG00000163520","hurdle",4.09040962000053e-70,-2.965602,-2.033973,0.931629,0.538
"533","ENSG00000157927","hurdle",3.20650094965963e-24,-2.104175,-1.565629,0.538546,0.538
"401","ENSG00000137767","hurdle",2.50671696879885e-71,-3.024279,-2.183938,0.840341,0.538
"336","ENSG00000130066","hurdle",4.12995113869524e-17,0.1347227,0.6761896,0.5414669,0.538
"221","ENSG00000111341","hurdle",1.96399827281799e-110,-3.170935,-1.778583,1.392352,0.538
"145","ENSG00000101276","hurdle",1.53846972002509e-173,-3.297162,-2.337732,0.95943,0.538
"140","ENSG00000101000","hurdle",1.2942988420919e-47,-2.792129,-2.072839,0.71929,0.538
"135","ENSG00000100342","hurdle",3.4434850025652e-125,-3.237548,-2.341117,0.896431,0.538
"119","ENSG00000095739","hurdle",1.59235032845918e-67,-3.000266,-2.177873,0.822393,0.538
"78","ENSG00000074370","hurdle",1.11522594579334e-99,-3.172611,-2.278122,0.894489,0.538
"77","ENSG00000074219","hurdle",5.30517054914636e-150,-3.273586,-2.347911,0.925675,0.538
"46","ENSG00000059804","hurdle",5.55724168004555e-38,-0.3365511,0.4441869,0.780738,0.538
"845","ENSG00000239922","hurdle",2.11505086494968e-37,-2.473665,-1.632489,0.841176,0.537
"810","ENSG00000204381","hurdle",3.84451301344808e-52,-2.861893,-2.064422,0.797471,0.537
"742","ENSG00000185112","hurdle",1.14589347633047e-47,-2.814761,-2.092672,0.722089,0.537
"583","ENSG00000164308","hurdle",6.87810058025365e-38,-2.60234,-1.915696,0.686644,0.537
"453","ENSG00000143545","hurdle",8.60134276140786e-75,-3.081165,-2.291157,0.790008,0.537
"434","ENSG00000141524","hurdle",4.94365536651605e-32,-2.477804,-1.868529,0.609275,0.537
"353","ENSG00000132031","hurdle",3.0904032419656e-120,-3.233293,-2.34451,0.888783,0.537
"186","ENSG00000106003","hurdle",1.35074136528994e-73,-3.067066,-2.246039,0.821027,0.537
"29","ENSG00000037280","hurdle",1.7474514164273e-144,-3.274871,-2.389361,0.88551,0.537
"816","ENSG00000205517","hurdle",6.56704918934394e-46,-2.812519,-2.064422,0.748097,0.536
"740","ENSG00000184785","hurdle",7.96152057461205e-81,-3.117605,-2.265203,0.852402,0.536
"720","ENSG00000182578","hurdle",2.07949928350812e-50,-2.510744,-1.959247,0.551497,0.536
"598","ENSG00000165507","hurdle",4.35907030062155e-81,-2.886638,-1.726746,1.159892,0.536
"446","ENSG00000142871","hurdle",9.21595539488618e-32,-2.230422,-1.436918,0.793504,0.536
"245","ENSG00000114115","hurdle",7.15535281825946e-49,-2.797662,-2.056054,0.741608,0.536
"169","ENSG00000104518","hurdle",1.49422253192677e-101,-3.207044,-2.389361,0.817683,0.536
"117","ENSG00000092010","hurdle",1.79906081542728e-41,-2.584856,-1.925826,0.65903,0.536
"783","ENSG00000197019","hurdle",5.01514284913727e-83,-3.107492,-2.28137,0.826122,0.535
"766","ENSG00000188643","hurdle",3.073320847999e-71,-3.110243,-2.358162,0.752081,0.535
"451","ENSG00000143409","hurdle",1.1555186580607e-44,-2.726463,-2.033973,0.69249,0.535
"436","ENSG00000141753","hurdle",2.68544904663159e-50,-2.920843,-2.165817,0.755026,0.535
"385","ENSG00000135926","hurdle",1.6759104210577e-28,-2.489248,-1.925826,0.563422,0.535
"344","ENSG00000130958","hurdle",9.99883537812485e-34,-2.513928,-1.990799,0.523129,0.535
"59","ENSG00000068079","hurdle",5.21046569480011e-75,-3.109325,-2.330986,0.778339,0.535
"815","ENSG00000205413","hurdle",1.37773529621977e-67,-3.089284,-2.301012,0.788272,0.534
"788","ENSG00000197329","hurdle",4.16490074525735e-23,-0.6446287,0.4138833,1.058512,0.534
"737","ENSG00000184371","hurdle",1.05953178935915e-49,-2.928106,-2.171832,0.756274,0.534
"714","ENSG00000181481","hurdle",2.27347638786574e-56,-3.015872,-2.304312,0.71156,0.534
"657","ENSG00000172059","hurdle",1.30505965986758e-35,-2.673795,-2.023058,0.650737,0.534
"621","ENSG00000167874","hurdle",3.09534035685601e-81,-3.130812,-2.337732,0.79308,0.534
"587","ENSG00000164488","hurdle",1.87979273007038e-121,-3.265641,-2.432037,0.833604,0.534
"539","ENSG00000158825","hurdle",4.21428430530097e-129,-3.278734,-2.472297,0.806437,0.534
"363","ENSG00000133392","hurdle",5.10530408561273e-100,-2.6109181,-0.8657227,1.7451954,0.534
"265","ENSG00000117226","hurdle",5.22626882536938e-83,-3.17381,-2.375412,0.798398,0.534
"203","ENSG00000107968","hurdle",6.79432878612922e-22,-2.154988,-1.591599,0.563389,0.534
"190","ENSG00000106538","hurdle",1.77367828043996e-55,-2.993054,-2.255589,0.737465,0.534
"5","ENSG00000004468","hurdle",2.79568921296497e-39,-2.661973,-1.998797,0.663176,0.534
"735","ENSG00000184160","hurdle",3.20067141329854e-66,-3.084994,-2.330986,0.754008,0.533
"673","ENSG00000173801","hurdle",7.10686962058854e-39,-2.786251,-2.11858,0.667671,0.533
"622","ENSG00000168268","hurdle",7.63584620410671e-43,-2.864213,-2.159827,0.704386,0.533
"368","ENSG00000134107","hurdle",1.04651674633467e-16,-0.9458613,-0.3903248,0.5555365,0.533
"239","ENSG00000112977","hurdle",1.24096525226373e-19,-1.761984,-1.258307,0.503677,0.533
"205","ENSG00000108639","hurdle",5.42818551081753e-36,-2.627901,-2.006838,0.621063,0.533
"107","ENSG00000088320","hurdle",1.1891497778088e-162,-3.310546,-2.509899,0.800647,0.533
"871","ENSG00000277494","hurdle",1.6461429978914e-65,-3.122688,-2.382369,0.740319,0.532
"677","ENSG00000174348","hurdle",2.35396542067263e-43,-2.914217,-2.230262,0.683955,0.532
"591","ENSG00000164736","hurdle",9.45605487121775e-164,-3.311865,-2.442906,0.868959,0.532
"577","ENSG00000163820","hurdle",5.42874560581798e-28,-2.6171,-2.067222,0.549878,0.532
"452","ENSG00000143416","hurdle",2.24787041538628e-59,-3.08951,-2.414101,0.675409,0.532
"202","ENSG00000107796","hurdle",1.67542885309345e-63,-2.2260643,-0.8965191,1.3295452,0.532
"171","ENSG00000104881","hurdle",5.01264798040576e-51,-3.034912,-2.368487,0.666425,0.532
"151","ENSG00000101825","hurdle",1.51557849066587e-73,-3.155462,-2.396386,0.759076,0.532
"110","ENSG00000089327","hurdle",3.78854241213664e-45,-2.962284,-2.294435,0.667849,0.532
"53","ENSG00000066735","hurdle",4.55907194821171e-66,-3.136877,-2.428432,0.708445,0.532
"838","ENSG00000227191","hurdle",4.32903270239173e-130,-3.290907,-2.483475,0.807432,0.531
"778","ENSG00000196411","hurdle",2.84579461324242e-89,-3.207289,-2.414101,0.793188,0.531
"753","ENSG00000186470","hurdle",1.03519140090373e-39,-2.886638,-2.230262,0.656376,0.531
"600","ENSG00000165801","hurdle",1.58129838771432e-24,-2.539501,-1.998797,0.540704,0.531
"589","ENSG00000164649","hurdle",5.3414236948805e-46,-2.993054,-2.320925,0.672129,0.531
"468","ENSG00000146950","hurdle",5.66698890428294e-29,-1.2528554,-0.6509592,0.6018962,0.531
"427","ENSG00000139800","hurdle",9.34126118722524e-69,-3.154515,-2.439274,0.715241,0.531
"388","ENSG00000136114","hurdle",8.89700431960357e-30,-2.232919,-1.622157,0.610762,0.531
"345","ENSG00000131055","hurdle",6.98356640588176e-139,-3.302134,-2.544599,0.757535,0.531
"256","ENSG00000115616","hurdle",3.3704662273627e-28,-2.501084,-1.832351,0.668733,0.531
"162","ENSG00000103335","hurdle",1.89961760415366e-32,-2.762434,-2.156842,0.605592,0.531
"159","ENSG00000103196","hurdle",4.62999489569806e-70,-2.35812,-0.775946,1.582174,0.531
"139","ENSG00000100979","hurdle",8.36390162802127e-38,-2.806,-2.153862,0.652138,0.531
"13","ENSG00000010610","hurdle",9.83330967232214e-43,-2.940088,-2.29772,0.642368,0.531
"741","ENSG00000185022","hurdle",2.23675530899192e-41,-2.8114,-2.042214,0.769186,0.53
"663","ENSG00000172638","hurdle",1.87706314567584e-40,-2.962491,-2.361596,0.600895,0.53
"547","ENSG00000161638","hurdle",4.36197026955389e-35,-2.842893,-2.196146,0.646747,0.53
"439","ENSG00000142102","hurdle",5.17583827324827e-74,-3.195556,-2.5023,0.693256,0.53
"437","ENSG00000141756","hurdle",1.18307371895372e-35,-2.884085,-2.291157,0.592928,0.53
"355","ENSG00000132357","hurdle",2.17169881111811e-105,-3.267943,-2.506094,0.761849,0.53
"299","ENSG00000123609","hurdle",6.152466441893e-67,-3.170696,-2.46859,0.702106,0.53
"290","ENSG00000121361","hurdle",8.47890995219973e-37,-2.84461,-2.258787,0.585823,0.53
"726","ENSG00000183386","hurdle",3.04667488174663e-33,-2.87139,-2.284625,0.586765,0.529
"708","ENSG00000179403","hurdle",9.41340227330125e-27,-2.61368,-2.053275,0.560405,0.529
"667","ENSG00000173218","hurdle",2.61832786222172e-40,-2.950733,-2.284625,0.666108,0.529
"629","ENSG00000168874","hurdle",9.52819149268009e-42,-2.957941,-2.278122,0.679819,0.529
"627","ENSG00000168542","hurdle",1.16199521674978e-91,-3.245843,-2.414101,0.831742,0.529
"515","ENSG00000154016","hurdle",1.98752376541813e-119,-3.294031,-2.572178,0.721853,0.529
"274","ENSG00000118503","hurdle",1.3220209256542e-87,-3.240559,-2.410541,0.830018,0.529
"48","ENSG00000064666","hurdle",3.9179860088003e-94,-3.260284,-2.58416,0.676124,0.529
"837","ENSG00000225205","hurdle",1.05879275634273e-27,-2.71927,-2.09839,0.62088,0.528
"820","ENSG00000211689","hurdle",3.4077953505854e-134,-3.310019,-2.568205,0.741814,0.528
"703","ENSG00000178202","hurdle",2.18015242500422e-30,-2.824141,-2.271648,0.552493,0.528
"655","ENSG00000171940","hurdle",5.77926093173989e-37,-2.908818,-2.271648,0.63717,0.528
"601","ENSG00000165806","hurdle",2.97747058470389e-30,-2.828287,-2.307619,0.520668,0.528
"210","ENSG00000110719","hurdle",7.9465901133219e-80,-3.238551,-2.58416,0.654391,0.528
"141","ENSG00000101017","hurdle",3.27788108644985e-56,-3.137578,-2.47974,0.657838,0.528
"20","ENSG00000019582","hurdle",1.08103175996398e-25,-2.60638,-2.031236,0.575144,0.528
"571","ENSG00000163563","hurdle",1.05268165196115e-70,-3.217388,-2.509899,0.707489,0.527
"410","ENSG00000138080","hurdle",2.02392951415105e-59,-3.191423,-2.600293,0.59113,0.527
"209","ENSG00000110446","hurdle",3.77835212845123e-73,-3.235795,-2.604355,0.63144,0.527
"128","ENSG00000100060","hurdle",3.94271290754425e-103,-3.287011,-2.596243,0.690768,0.527
"710","ENSG00000179772","hurdle",4.26019467426358e-125,-3.311338,-2.670946,0.640392,0.526
"596","ENSG00000164938","hurdle",5.9481022409338e-24,-2.77166,-2.258787,0.512873,0.526
"518","ENSG00000154734","hurdle",1.06490357328103e-100,-2.3745628,-0.8804229,1.4941399,0.526
"474","ENSG00000147872","hurdle",8.76042677570204e-28,-2.851306,-2.304312,0.546994,0.526
"172","ENSG00000104903","hurdle",9.96158300944822e-71,-3.239053,-2.592204,0.646849,0.526
"111","ENSG00000090339","hurdle",4.41245795717098e-76,-3.187302,-2.301012,0.88629,0.526
"25","ENSG00000026950","hurdle",4.35359337233765e-24,-2.785884,-2.271648,0.514236,0.526
"854","ENSG00000249751","hurdle",1.56134650699613e-103,-3.295857,-2.620717,0.67514,0.525
"806","ENSG00000204161","hurdle",2.38179115853348e-33,-2.996443,-2.47974,0.516703,0.525
"770","ENSG00000189067","hurdle",3.78919377026905e-33,-2.281445,-1.557732,0.723713,0.525
"304","ENSG00000124762","hurdle",4.42066420918747e-39,-3.034041,-2.361596,0.672445,0.525
"108","ENSG00000089127","hurdle",1.82617577805768e-39,-3.055532,-2.439274,0.616258,0.525
"8","ENSG00000007866","hurdle",4.31882249663843e-53,-3.188513,-2.620717,0.567796,0.525
"781","ENSG00000196843","hurdle",1.01398081243074e-26,-2.625603,-1.893161,0.732442,0.524
"747","ENSG00000185507","hurdle",1.38936441652903e-77,-3.273586,-2.679491,0.594095,0.524
"634","ENSG00000169242","hurdle",1.39994511496647e-29,-2.92447,-2.382369,0.542101,0.524
"609","ENSG00000166592","hurdle",8.08069987152337e-42,-3.092454,-2.540702,0.551752,0.524
"593","ENSG00000164849","hurdle",3.64844256227995e-27,-2.791393,-2.258787,0.532606,0.524
"307","ENSG00000125144","hurdle",9.34836337994177e-24,-2.81551,-2.284625,0.530885,0.524
"296","ENSG00000123146","hurdle",1.6667281909035e-27,-2.831499,-2.236552,0.594947,0.524
"251","ENSG00000115232","hurdle",2.34398357475577e-17,-2.424761,-1.883258,0.541503,0.524
"105","ENSG00000087077","hurdle",4.05824805556913e-38,-3.084994,-2.540702,0.544292,0.524
"74","ENSG00000073350","hurdle",3.94420773059202e-21,-2.690852,-2.168822,0.52203,0.524
"869","ENSG00000276045","hurdle",1.11923372467674e-48,-3.185367,-2.633111,0.552256,0.523
"699","ENSG00000177685","hurdle",5.46769676204595e-69,-3.266664,-2.714183,0.552481,0.523
"617","ENSG00000167617","hurdle",5.05450295235959e-39,-3.134308,-2.608428,0.52588,0.523
"507","ENSG00000152804","hurdle",2.02671979118777e-75,-3.274357,-2.705431,0.568926,0.523
"487","ENSG00000149499","hurdle",6.61172161887809e-30,-2.985458,-2.472297,0.513161,0.523
"369","ENSG00000134443","hurdle",2.5969051945733e-55,-3.202878,-2.552425,0.650453,0.523
"206","ENSG00000109610","hurdle",2.38435293681002e-70,-3.253172,-2.637266,0.615906,0.523
"191","ENSG00000106624","hurdle",3.19478560067974e-28,-2.948269,-2.34451,0.603759,0.523
"82","ENSG00000076258","hurdle",3.70116466554025e-32,-3.035348,-2.498515,0.536833,0.523
"49","ENSG00000064961","hurdle",2.88879628307218e-28,-2.945605,-2.435651,0.509954,0.523
"777","ENSG00000196196","hurdle",1.62917656558716e-57,-3.229051,-2.662452,0.566599,0.522
"196","ENSG00000107438","hurdle",1.9224429926556e-36,-3.053765,-2.354737,0.699028,0.522
"133","ENSG00000100300","hurdle",6.82465665446656e-30,-3.02861,-2.525218,0.503392,0.522
"862","ENSG00000265107","hurdle",3.46618266469227e-94,-3.307912,-2.754236,0.553676,0.521
"858","ENSG00000254126","hurdle",1.14920506183934e-79,-3.290127,-2.612513,0.677614,0.521
"793","ENSG00000198113","hurdle",8.50438357853639e-75,-3.291687,-2.786175,0.505512,0.521
"678","ENSG00000174600","hurdle",1.5965158627672e-31,-3.046063,-2.49474,0.551323,0.521
"527","ENSG00000157227","hurdle",1.48252563626992e-57,-3.2552,-2.731847,0.523353,0.521
"460","ENSG00000144837","hurdle",9.29912715792964e-80,-3.28727,-2.506094,0.781176,0.521
"262","ENSG00000116774","hurdle",1.62908836552591e-58,-3.250894,-2.679491,0.571403,0.521
"231","ENSG00000112559","hurdle",1.31542742965989e-70,-3.280799,-2.758755,0.522044,0.521
"868","ENSG00000273100","hurdle",2.89022011562324e-102,-3.3153,-2.804749,0.510551,0.52
"576","ENSG00000163815","hurdle",1.46952243091707e-88,-3.307386,-2.804749,0.502637,0.52
"558","ENSG00000162772","hurdle",9.17576427063941e-15,-2.437516,-1.728962,0.708554,0.52
"342","ENSG00000130528","hurdle",1.24395562490446e-62,-3.278219,-2.767837,0.510382,0.52
"85","ENSG00000077150","hurdle",3.30154809245327e-42,-3.203368,-2.696732,0.506636,0.52
"567","ENSG00000163431","hurdle",4.26509634700659e-44,-2.965186,-2.227127,0.738059,0.519
"556","ENSG00000162692","hurdle",4.05406784637229e-81,-3.298208,-2.133176,1.165032,0.519
"36","ENSG00000049540","hurdle",1.00524895722934e-21,-2.255581,-1.501731,0.75385,0.519
"775","ENSG00000196154","hurdle",1.74301833801784e-75,-3.301872,-2.675212,0.62666,0.518
"683","ENSG00000175538","hurdle",5.46503174672322e-43,-3.221348,-2.696732,0.524616,0.518
"423","ENSG00000139329","hurdle",9.35343157315465e-78,-3.307386,-2.767837,0.539549,0.518
"850","ENSG00000244734","hurdle",9.96813675157637e-34,-2.963735,-2.246039,0.717696,0.517
"483","ENSG00000148926","hurdle",8.51971634352043e-35,-3.197993,-2.645613,0.55238,0.517
"362","ENSG00000133116","hurdle",3.54110816240072e-24,-3.090642,-2.576161,0.514481,0.517
"238","ENSG00000112936","hurdle",6.57697509986688e-64,-3.282349,-2.604355,0.677994,0.517
"230","ENSG00000112414","hurdle",2.42095029999565e-15,-2.719795,-2.159827,0.559968,0.517
"523","ENSG00000155380","hurdle",3.81853690733495e-44,-1.4201309,-0.7131956,0.7069353,0.515
"808","ENSG00000204291","hurdle",2.12347115032719e-38,-3.027309,-2.12732,0.899989,0.514
"650","ENSG00000171388","hurdle",1.54479764865007e-39,-3.136409,-2.620717,0.515692,0.514
"189","ENSG00000106366","hurdle",1.79437113025636e-19,-3.091095,-2.205371,0.885724,0.512
"94","ENSG00000081041","hurdle",1.21882699382922e-41,-3.29351,-2.666693,0.626817,0.512
"412","ENSG00000138166","hurdle",2.88646623225809e-22,-2.56585,-1.908145,0.657705,0.511
"408","ENSG00000138061","hurdle",2.28041570099275e-11,-1.987353,-1.394099,0.593254,0.511
"95","ENSG00000081237","hurdle",7.12554442690349e-40,-2.580399,-1.473597,1.106802,0.511
"712","ENSG00000180573","hurdle",0.000737461703641866,-2.071304,-1.544014,0.52729,0.509
"769","ENSG00000189058","hurdle",1.40151906416051e-24,-1.636468,-1.083714,0.552754,0.501
"164","ENSG00000103888","hurdle",3.93668974732163e-11,0.4494878,0.9595415,0.5100537,0.475
